date,state,district,new_enrolments,update_requests,address_updates,mobile_updates,biometric_updates,active_centres,operators,service_hours,failures
2024-12-20,Maharashtra,Pune,79,217,82,107,28,12,24,9,3
2024-12-21,Maharashtra,Pune,70,198,69,93,36,6,12,9,6
2024-12-22,Maharashtra,Pune,79,202,69,70,63,13,39,7,0
2024-12-23,Maharashtra,Pune,70,205,64,88,53,10,40,7,0
2024-12-24,Maharashtra,Pune,63,213,68,94,51,6,18,9,8
2024-12-25,Maharashtra,Pune,81,222,85,75,62,7,28,8,0
2024-12-26,Maharashtra,Pune,73,211,75,77,59,9,18,8,8
2024-12-27,Maharashtra,Pune,64,219,86,79,54,8,24,6,2
2024-12-28,Maharashtra,Pune,82,195,57,83,55,5,15,7,5
2024-12-29,Maharashtra,Pune,83,212,80,99,33,11,33,8,0
2024-12-30,Maharashtra,Pune,70,207,71,100,36,8,32,6,0
2024-12-31,Maharashtra,Pune,70,188,58,57,73,13,26,6,0
2025-01-01,Maharashtra,Pune,62,184,65,77,42,15,30,8,0
2025-01-02,Maharashtra,Pune,61,205,77,68,60,14,28,6,0
2025-01-03,Maharashtra,Pune,77,190,75,59,56,13,52,8,0
2025-01-04,Maharashtra,Pune,79,221,64,76,81,13,26,6,1
2025-01-05,Maharashtra,Pune,83,197,78,89,30,12,48,8,0
2025-01-06,Maharashtra,Pune,76,209,56,64,89,10,30,7,0
2025-01-07,Maharashtra,Pune,70,195,67,87,41,14,42,7,0
2025-01-08,Maharashtra,Pune,67,212,79,72,61,8,32,7,0
2025-01-09,Maharashtra,Pune,76,221,71,91,59,5,10,9,20
2025-01-10,Maharashtra,Pune,81,192,62,65,65,5,15,9,6
2025-01-11,Maharashtra,Pune,75,231,71,76,84,10,40,7,0
2025-01-12,Maharashtra,Pune,73,203,51,84,68,6,24,7,1
2025-01-13,Maharashtra,Pune,65,227,59,104,64,10,20,9,9
2025-01-14,Maharashtra,Pune,85,193,70,83,40,11,22,8,2
2025-01-15,Maharashtra,Pune,77,236,93,96,47,9,36,9,0
2025-01-16,Maharashtra,Pune,70,224,68,83,73,8,16,7,10
2025-01-17,Maharashtra,Pune,68,198,72,74,52,15,60,6,0
2025-01-18,Maharashtra,Pune,87,198,71,72,55,14,56,9,0
2025-01-19,Maharashtra,Pune,85,241,87,100,54,8,16,9,15
2025-01-20,Maharashtra,Pune,82,209,78,90,41,5,20,6,4
2025-01-21,Maharashtra,Pune,68,204,60,88,56,15,60,6,0
2025-01-22,Maharashtra,Pune,75,215,59,87,69,7,28,9,0
2025-01-23,Maharashtra,Pune,81,206,51,87,68,13,26,6,0
2025-01-24,Maharashtra,Pune,68,205,54,76,75,11,22,8,2
2025-01-25,Maharashtra,Pune,86,210,80,71,59,13,52,8,0
2025-01-26,Maharashtra,Pune,72,207,52,69,86,15,60,8,0
2025-01-27,Maharashtra,Pune,76,208,75,71,62,10,30,6,0
2025-01-28,Maharashtra,Pune,83,205,55,94,56,14,42,7,0
2025-01-29,Maharashtra,Pune,73,233,90,82,61,13,52,6,0
2025-01-30,Maharashtra,Pune,78,234,73,94,67,10,30,6,0
2025-01-31,Maharashtra,Pune,89,231,89,78,64,10,20,8,8
2025-02-01,Maharashtra,Pune,90,228,63,90,75,8,32,6,0
2025-02-02,Maharashtra,Pune,85,225,77,110,38,5,10,6,18
2025-02-03,Maharashtra,Pune,89,217,73,107,37,7,14,9,10
2025-02-04,Maharashtra,Pune,78,221,62,99,60,13,39,9,0
2025-02-05,Maharashtra,Pune,79,211,82,69,60,8,16,7,11
2025-02-06,Maharashtra,Pune,74,250,76,81,93,14,28,9,1
2025-02-07,Maharashtra,Pune,86,233,59,82,92,7,14,9,12
2025-02-08,Maharashtra,Pune,84,233,60,87,86,15,30,9,0
2025-02-09,Maharashtra,Pune,78,223,71,102,50,10,20,7,6
2025-02-10,Maharashtra,Pune,89,230,80,95,55,8,16,7,6
2025-02-11,Maharashtra,Pune,72,251,92,118,41,14,56,7,0
2025-02-12,Maharashtra,Pune,83,230,78,87,65,7,21,7,7
2025-02-13,Maharashtra,Pune,79,231,68,94,69,9,27,7,1
2025-02-14,Maharashtra,Pune,82,244,62,103,79,12,24,9,6
2025-02-15,Maharashtra,Pune,77,218,63,67,88,9,27,6,0
2025-02-16,Maharashtra,Pune,72,246,79,121,46,13,26,9,3
2025-02-17,Maharashtra,Pune,86,242,71,109,62,10,20,8,7
2025-02-18,Maharashtra,Pune,81,241,92,112,37,9,18,9,4
2025-02-19,Maharashtra,Pune,92,255,85,106,64,14,56,9,0
2025-02-20,Maharashtra,Pune,80,223,86,94,43,6,24,7,4
2025-02-21,Maharashtra,Pune,88,239,71,118,50,12,36,6,0
2025-02-22,Maharashtra,Pune,77,236,61,100,75,5,10,8,12
2025-02-23,Maharashtra,Pune,88,224,60,83,81,9,18,6,4
2025-02-24,Maharashtra,Pune,75,240,93,93,54,12,48,6,0
2025-02-25,Maharashtra,Pune,83,257,90,119,48,6,18,6,16
2025-02-26,Maharashtra,Pune,95,254,66,81,107,13,39,6,0
2025-02-27,Maharashtra,Pune,80,262,95,119,48,15,45,6,0
2025-02-28,Maharashtra,Pune,77,255,87,85,83,9,27,8,2
2025-03-01,Maharashtra,Pune,96,221,65,83,73,5,15,8,8
2025-03-02,Maharashtra,Pune,91,228,77,78,73,9,27,6,1
2025-03-03,Maharashtra,Pune,93,242,77,106,59,6,24,8,4
2025-03-04,Maharashtra,Pune,92,223,74,98,51,5,20,8,4
2025-03-05,Maharashtra,Pune,93,227,76,108,43,15,45,6,0
2025-03-06,Maharashtra,Pune,73,244,82,93,69,14,42,9,0
2025-03-07,Maharashtra,Pune,79,225,79,98,48,11,44,8,0
2025-03-08,Maharashtra,Pune,88,229,64,83,82,15,60,8,0
2025-03-09,Maharashtra,Pune,97,243,75,110,58,14,28,9,2
2025-03-10,Maharashtra,Pune,93,256,76,85,95,5,15,8,14
2025-03-11,Maharashtra,Pune,98,220,83,80,57,6,18,8,11
2025-03-12,Maharashtra,Pune,85,219,78,69,72,14,28,6,0
2025-03-13,Maharashtra,Pune,88,264,104,123,37,5,10,9,26
2025-03-14,Maharashtra,Pune,89,244,76,113,55,6,12,9,20
2025-03-15,Maharashtra,Pune,79,219,83,76,60,13,39,6,0
2025-03-16,Maharashtra,Pune,73,259,86,123,50,5,15,9,17
2025-03-17,Maharashtra,Pune,88,229,90,107,32,10,30,8,0
2025-03-18,Maharashtra,Pune,73,255,96,89,70,11,44,9,0
2025-03-19,Maharashtra,Pune,83,231,88,83,60,8,24,9,2
2025-03-20,Maharashtra,Pune,96,244,77,96,71,12,48,6,0
2025-03-21,Maharashtra,Pune,96,227,62,98,67,5,20,6,3
2025-03-22,Maharashtra,Pune,77,239,62,71,106,5,10,7,22
2025-03-23,Maharashtra,Pune,75,255,72,80,103,11,33,8,0
2025-03-24,Maharashtra,Pune,84,243,92,79,72,14,42,6,0
2025-03-25,Maharashtra,Pune,75,230,59,85,86,9,18,9,6
2025-03-26,Maharashtra,Pune,92,259,96,113,50,5,20,6,7
2025-03-27,Maharashtra,Pune,76,263,89,111,63,12,48,9,0
2025-03-28,Maharashtra,Pune,83,248,75,120,53,15,30,8,0
2025-03-29,Maharashtra,Pune,95,261,102,128,31,13,52,9,0
2025-03-30,Maharashtra,Pune,90,227,76,111,40,10,30,7,0
2025-03-31,Maharashtra,Pune,97,246,92,88,66,11,22,9,8
2025-04-01,Maharashtra,Pune,73,223,79,71,73,13,26,8,1
2025-04-02,Maharashtra,Pune,84,246,78,79,89,6,18,7,6
2025-04-03,Maharashtra,Pune,81,258,97,120,41,7,28,7,5
2025-04-04,Maharashtra,Pune,80,257,75,79,103,15,60,6,0
2025-04-05,Maharashtra,Pune,77,247,63,105,79,10,20,8,7
2025-04-06,Maharashtra,Pune,89,239,88,100,51,13,26,7,3
2025-04-07,Maharashtra,Pune,96,250,94,118,38,10,20,8,9
2025-04-08,Maharashtra,Pune,85,227,88,97,42,12,36,6,0
2025-04-09,Maharashtra,Pune,86,260,65,121,74,6,24,9,3
2025-04-10,Maharashtra,Pune,74,226,69,112,45,12,36,7,0
2025-04-11,Maharashtra,Pune,92,221,70,68,83,12,36,6,0
2025-04-12,Maharashtra,Pune,98,250,86,93,71,11,22,6,10
2025-04-13,Maharashtra,Pune,93,243,86,121,36,13,52,7,0
2025-04-14,Maharashtra,Pune,96,239,60,82,97,8,24,7,6
2025-04-15,Maharashtra,Pune,96,221,85,97,39,9,27,8,0
2025-04-16,Maharashtra,Pune,75,245,73,98,74,15,45,6,0
2025-04-17,Maharashtra,Pune,98,243,89,106,48,15,45,6,0
2025-04-18,Maharashtra,Pune,80,221,61,81,79,14,42,9,0
2025-04-19,Maharashtra,Pune,88,264,83,90,91,14,42,9,0
2025-04-20,Maharashtra,Pune,78,249,71,100,78,8,32,9,0
2025-04-21,Maharashtra,Pune,81,253,83,77,93,8,16,7,15
2025-04-22,Maharashtra,Pune,84,258,82,82,94,8,24,6,3
2025-04-23,Maharashtra,Pune,88,255,82,88,85,15,30,9,1
2025-04-24,Maharashtra,Pune,96,242,73,104,65,8,24,8,5
2025-04-25,Maharashtra,Pune,74,218,85,106,27,6,18,6,8
2025-04-26,Maharashtra,Pune,94,243,77,95,71,14,28,9,1
2025-04-27,Maharashtra,Pune,76,244,71,109,64,13,26,9,5
2025-04-28,Maharashtra,Pune,76,258,80,108,70,5,20,6,13
2025-04-29,Maharashtra,Pune,96,233,85,103,45,11,33,7,0
2025-04-30,Maharashtra,Pune,80,226,83,85,58,9,27,7,0
2025-05-01,Maharashtra,Pune,91,246,91,114,41,15,30,9,0
2025-05-02,Maharashtra,Pune,79,256,98,117,41,9,36,9,0
2025-05-03,Maharashtra,Pune,93,257,67,127,63,11,33,6,0
2025-05-04,Maharashtra,Pune,96,226,66,99,61,15,45,7,0
2025-05-05,Maharashtra,Pune,95,253,94,119,40,15,30,7,1
2025-05-06,Maharashtra,Pune,90,248,71,110,67,15,45,8,0
2025-05-07,Maharashtra,Pune,84,257,75,95,87,15,45,6,0
2025-05-08,Maharashtra,Pune,88,246,95,81,70,13,39,8,0
2025-05-09,Maharashtra,Pune,89,261,102,82,77,6,12,8,19
2025-05-10,Maharashtra,Pune,78,232,60,87,85,6,24,7,4
2025-05-11,Maharashtra,Pune,81,257,95,91,71,9,18,6,14
2025-05-12,Maharashtra,Pune,85,223,69,95,59,9,18,6,4
2025-05-13,Maharashtra,Pune,85,248,65,92,91,9,27,7,3
2025-05-14,Maharashtra,Pune,71,211,76,87,48,11,22,8,4
2025-05-15,Maharashtra,Pune,72,210,55,82,73,14,42,6,0
2025-05-16,Maharashtra,Pune,89,211,81,71,59,8,24,7,2
2025-05-17,Maharashtra,Pune,92,213,82,105,26,13,52,9,0
2025-05-18,Maharashtra,Pune,80,250,63,113,74,7,21,9,4
2025-05-19,Maharashtra,Pune,79,239,61,107,71,7,21,6,4
2025-05-20,Maharashtra,Pune,69,212,58,73,81,13,26,8,0
2025-05-21,Maharashtra,Pune,69,240,67,116,57,14,28,6,2
2025-05-22,Maharashtra,Pune,72,220,73,78,69,12,36,6,0
2025-05-23,Maharashtra,Pune,86,243,83,78,82,13,26,7,2
2025-05-24,Maharashtra,Pune,83,219,60,81,78,5,20,7,5
2025-05-25,Maharashtra,Pune,88,243,81,114,48,7,28,6,1
2025-05-26,Maharashtra,Pune,87,238,76,102,60,10,30,7,0
2025-05-27,Maharashtra,Pune,86,218,56,77,85,7,14,9,7
2025-05-28,Maharashtra,Pune,67,249,67,105,77,8,24,9,6
2025-05-29,Maharashtra,Pune,92,209,56,76,77,13,26,6,0
2025-05-30,Maharashtra,Pune,87,245,89,85,71,14,42,8,0
2025-05-31,Maharashtra,Pune,72,243,65,93,85,11,22,7,3
2025-06-01,Maharashtra,Pune,87,205,79,62,64,8,24,8,1
2025-06-02,Maharashtra,Pune,69,201,73,78,50,9,36,9,0
2025-06-03,Maharashtra,Pune,69,230,79,85,66,14,42,9,0
2025-06-04,Maharashtra,Pune,79,230,59,109,62,12,24,7,2
2025-06-05,Maharashtra,Pune,74,240,77,101,62,13,39,6,0
2025-06-06,Maharashtra,Pune,90,213,53,73,87,10,20,7,7
2025-06-07,Maharashtra,Pune,84,223,65,98,60,15,45,8,0
2025-06-08,Maharashtra,Pune,77,199,58,71,70,8,32,9,0
2025-06-09,Maharashtra,Pune,86,209,81,75,53,12,48,7,0
2025-06-10,Maharashtra,Pune,69,234,85,101,48,7,28,8,1
2025-06-11,Maharashtra,Pune,76,226,89,111,26,10,20,9,5
2025-06-12,Maharashtra,Pune,79,209,63,69,77,10,30,7,0
2025-06-13,Maharashtra,Pune,72,240,70,76,94,8,16,6,13
2025-06-14,Maharashtra,Pune,89,202,74,88,40,9,36,7,0
2025-06-15,Maharashtra,Pune,66,222,83,68,71,12,24,7,3
2025-06-16,Maharashtra,Pune,63,196,57,70,69,6,18,7,3
2025-06-17,Maharashtra,Pune,77,216,82,85,49,11,33,7,0
2025-06-18,Maharashtra,Pune,76,191,73,67,51,12,48,6,0
2025-06-19,Maharashtra,Pune,70,211,56,67,88,7,21,6,3
2025-06-20,Maharashtra,Pune,83,231,67,77,87,15,30,6,0
2025-06-21,Maharashtra,Pune,63,205,69,102,34,12,24,9,1
2025-06-22,Maharashtra,Pune,68,232,86,98,48,14,56,9,0
2025-06-23,Maharashtra,Pune,81,185,71,57,57,15,30,9,0
2025-06-24,Maharashtra,Pune,78,229,86,85,58,10,20,6,10
2025-06-25,Maharashtra,Pune,76,203,64,68,71,14,56,6,0
2025-06-26,Maharashtra,Pune,66,224,57,101,66,15,30,6,0
2025-06-27,Maharashtra,Pune,66,185,69,63,53,13,52,6,0
2025-06-28,Maharashtra,Pune,69,208,64,90,54,5,20,6,4
2025-06-29,Maharashtra,Pune,64,186,61,61,64,10,20,8,3
2025-06-30,Maharashtra,Pune,64,230,82,72,76,9,27,9,1
2025-07-01,Maharashtra,Pune,63,198,67,78,53,15,45,7,0
2025-07-02,Maharashtra,Pune,74,223,80,73,70,8,16,7,11
2025-07-03,Maharashtra,Pune,84,218,65,99,54,6,24,9,2
2025-07-04,Maharashtra,Pune,77,224,75,99,50,9,27,6,0
2025-07-05,Maharashtra,Pune,77,178,58,65,55,15,30,8,0
2025-07-06,Maharashtra,Pune,77,203,75,85,43,15,30,8,0
2025-07-07,Maharashtra,Pune,72,190,57,66,67,13,39,8,0
2025-07-08,Maharashtra,Pune,80,211,81,93,37,8,16,8,10
2025-07-09,Maharashtra,Pune,64,191,52,87,52,11,33,7,0
2025-07-10,Maharashtra,Pune,60,193,74,94,25,15,30,8,0
2025-07-11,Maharashtra,Pune,74,192,55,83,54,10,30,9,0
2025-07-12,Maharashtra,Pune,79,221,72,91,58,9,18,6,4
2025-07-13,Maharashtra,Pune,76,219,58,77,84,5,10,6,8
2025-07-14,Maharashtra,Pune,59,178,55,63,60,13,39,8,0
2025-07-15,Maharashtra,Pune,57,202,64,80,58,12,48,6,0
2025-07-16,Maharashtra,Pune,63,198,69,78,51,5,20,8,4
2025-07-17,Maharashtra,Pune,72,198,78,85,35,7,14,8,11
2025-07-18,Maharashtra,Pune,78,179,52,80,47,6,24,8,0
2025-07-19,Maharashtra,Pune,78,171,49,85,37,6,12,8,8
2025-07-20,Maharashtra,Pune,76,188,68,61,59,7,28,8,0
2025-07-21,Maharashtra,Pune,58,210,77,101,32,7,21,9,2
2025-07-22,Maharashtra,Pune,63,181,62,75,44,8,16,7,4
2025-07-23,Maharashtra,Pune,68,169,44,60,65,11,44,6,0
2025-07-24,Maharashtra,Pune,70,201,68,63,70,11,33,9,0
2025-07-25,Maharashtra,Pune,74,169,43,52,74,8,24,6,0
2025-07-26,Maharashtra,Pune,61,207,62,88,57,8,16,7,5
2025-07-27,Maharashtra,Pune,62,166,49,70,47,7,21,6,0
2025-07-28,Maharashtra,Pune,59,166,56,55,55,11,33,7,0
2025-07-29,Maharashtra,Pune,55,182,66,88,28,5,10,8,15
2025-07-30,Maharashtra,Pune,55,191,53,60,78,6,18,6,4
2025-07-31,Maharashtra,Pune,71,180,65,81,34,13,26,8,0
2025-08-01,Maharashtra,Pune,54,183,52,79,52,15,45,9,0
2025-08-02,Maharashtra,Pune,65,203,55,61,87,8,32,6,0
2025-08-03,Maharashtra,Pune,70,159,51,49,59,13,52,8,0
2025-08-04,Maharashtra,Pune,55,188,69,56,63,6,12,7,10
2025-08-05,Maharashtra,Pune,60,190,70,66,54,6,18,7,3
2025-08-06,Maharashtra,Pune,74,186,74,65,47,10,20,7,3
2025-08-07,Maharashtra,Pune,62,204,76,92,36,8,32,8,0
2025-08-08,Maharashtra,Pune,58,190,65,92,33,15,60,8,0
2025-08-09,Maharashtra,Pune,61,187,49,63,75,8,16,8,3
2025-08-10,Maharashtra,Pune,66,174,44,80,50,6,12,8,10
2025-08-11,Maharashtra,Pune,71,189,52,74,63,12,36,9,0
2025-08-12,Maharashtra,Pune,72,170,54,82,34,8,32,8,0
2025-08-13,Maharashtra,Pune,62,167,51,62,54,5,15,9,2
2025-08-14,Maharashtra,Pune,68,194,50,86,58,8,24,6,0
2025-08-15,Maharashtra,Pune,75,194,75,58,61,10,40,6,0
2025-08-16,Maharashtra,Pune,66,198,75,79,44,15,45,8,0
2025-08-17,Maharashtra,Pune,62,166,60,51,55,5,10,6,12
2025-08-18,Maharashtra,Pune,59,188,48,89,51,5,20,6,4
2025-08-19,Maharashtra,Pune,72,184,48,57,79,8,24,8,0
2025-08-20,Maharashtra,Pune,74,170,43,77,50,10,30,8,0
2025-08-21,Maharashtra,Pune,63,162,45,50,67,6,18,8,1
2025-08-22,Maharashtra,Pune,68,156,42,57,57,5,15,6,4
2025-08-23,Maharashtra,Pune,65,188,64,68,56,8,32,8,0
2025-08-24,Maharashtra,Pune,53,162,51,68,43,7,14,9,3
2025-08-25,Maharashtra,Pune,55,155,55,66,34,13,39,6,0
2025-08-26,Maharashtra,Pune,70,168,59,82,27,6,24,9,0
2025-08-27,Maharashtra,Pune,66,168,57,60,51,10,40,8,0
2025-08-28,Maharashtra,Pune,61,158,56,51,51,12,24,9,0
2025-08-29,Maharashtra,Pune,62,166,53,54,59,6,24,7,0
2025-08-30,Maharashtra,Pune,54,152,39,66,47,11,33,7,0
2025-08-31,Maharashtra,Pune,71,168,51,72,45,9,36,7,0
2025-09-01,Maharashtra,Pune,60,190,50,61,79,7,14,6,9
2025-09-02,Maharashtra,Pune,48,166,42,57,67,8,16,9,4
2025-09-03,Maharashtra,Pune,53,168,56,55,57,9,36,8,0
2025-09-04,Maharashtra,Pune,71,173,63,60,50,13,52,7,0
2025-09-05,Maharashtra,Pune,72,171,65,59,47,6,18,8,2
2025-09-06,Maharashtra,Pune,60,180,57,80,43,5,15,7,5
2025-09-07,Maharashtra,Pune,60,174,56,61,57,13,39,9,0
2025-09-08,Maharashtra,Pune,50,193,55,95,43,6,12,8,9
2025-09-09,Maharashtra,Pune,69,188,55,89,44,10,20,7,3
2025-09-10,Maharashtra,Pune,54,183,51,67,65,14,42,8,0
2025-09-11,Maharashtra,Pune,54,149,50,54,45,14,28,8,0
2025-09-12,Maharashtra,Pune,71,185,55,87,43,5,20,7,1
2025-09-13,Maharashtra,Pune,68,153,50,69,34,8,32,9,0
2025-09-14,Maharashtra,Pune,60,149,45,61,43,13,26,7,0
2025-09-15,Maharashtra,Pune,69,144,44,43,57,10,30,9,0
2025-09-16,Maharashtra,Pune,50,155,50,67,38,10,30,8,0
2025-09-17,Maharashtra,Pune,59,166,48,69,49,6,12,6,7
2025-09-18,Maharashtra,Pune,58,144,39,56,49,15,45,9,0
2025-09-19,Maharashtra,Pune,59,146,54,71,21,13,26,6,0
2025-09-20,Maharashtra,Pune,62,144,43,66,35,6,12,9,4
2025-09-21,Maharashtra,Pune,59,178,59,80,39,6,24,9,0
2025-09-22,Maharashtra,Pune,66,176,49,59,68,10,20,7,1
2025-09-23,Maharashtra,Pune,47,184,72,65,47,15,60,8,0
2025-09-24,Maharashtra,Pune,53,188,62,72,54,8,32,6,0
2025-09-25,Maharashtra,Pune,47,185,67,62,56,13,52,9,0
2025-09-26,Maharashtra,Pune,60,154,38,60,56,7,14,9,5
2025-09-27,Maharashtra,Pune,49,169,61,84,24,6,18,8,1
2025-09-28,Maharashtra,Pune,64,183,56,90,37,12,24,9,0
2025-09-29,Maharashtra,Pune,67,158,51,74,33,5,15,7,2
2025-09-30,Maharashtra,Pune,61,149,37,73,39,7,14,9,3
2025-10-01,Maharashtra,Pune,53,155,54,58,43,12,36,9,0
2025-10-02,Maharashtra,Pune,49,179,69,62,48,9,27,6,0
2025-10-03,Maharashtra,Pune,50,146,41,53,52,9,18,8,0
2025-10-04,Maharashtra,Pune,67,142,40,42,60,15,30,6,0
2025-10-05,Maharashtra,Pune,58,177,55,74,48,6,12,7,5
2025-10-06,Maharashtra,Pune,50,151,53,72,26,9,18,7,0
2025-10-07,Maharashtra,Pune,49,164,65,64,35,8,24,6,0
2025-10-08,Maharashtra,Pune,61,186,60,87,39,9,18,7,2
2025-10-09,Maharashtra,Pune,52,172,52,79,41,13,52,7,0
2025-10-10,Maharashtra,Pune,66,177,62,63,52,6,24,8,0
2025-10-11,Maharashtra,Pune,53,146,53,50,43,6,12,8,7
2025-10-12,Maharashtra,Pune,57,154,45,71,38,13,26,8,0
2025-10-13,Maharashtra,Pune,69,142,37,62,43,8,16,6,1
2025-10-14,Maharashtra,Pune,67,186,51,65,70,11,22,9,1
2025-10-15,Maharashtra,Pune,63,169,67,81,21,6,12,8,4
2025-10-16,Maharashtra,Pune,68,141,44,60,37,14,56,8,0
2025-10-17,Maharashtra,Pune,49,162,50,64,48,9,18,8,1
2025-10-18,Maharashtra,Pune,66,185,50,62,73,9,18,9,3
2025-10-19,Maharashtra,Pune,48,170,53,66,51,9,18,6,3
2025-10-20,Maharashtra,Pune,70,184,71,91,22,10,20,6,2
2025-10-21,Maharashtra,Pune,71,190,67,72,51,11,22,9,1
2025-10-22,Maharashtra,Pune,63,171,45,74,52,15,30,7,0
2025-10-23,Maharashtra,Pune,62,147,45,66,36,10,30,7,0
2025-10-24,Maharashtra,Pune,63,169,55,78,36,8,24,7,0
2025-10-25,Maharashtra,Pune,61,167,47,74,46,11,33,6,0
2025-10-26,Maharashtra,Pune,66,175,45,60,70,11,44,8,0
2025-10-27,Maharashtra,Pune,64,149,56,70,23,14,42,7,0
2025-10-28,Maharashtra,Pune,61,150,49,51,50,10,30,7,0
2025-10-29,Maharashtra,Pune,50,146,39,68,39,9,36,7,0
2025-10-30,Maharashtra,Pune,51,184,55,78,51,10,30,7,0
2025-10-31,Maharashtra,Pune,54,152,58,68,26,10,30,7,0
2025-11-01,Maharashtra,Pune,72,146,41,45,60,13,39,7,0
2025-11-02,Maharashtra,Pune,71,153,51,61,41,8,24,9,0
2025-11-03,Maharashtra,Pune,58,168,48,52,68,9,18,6,1
2025-11-04,Maharashtra,Pune,53,157,53,50,54,5,15,7,3
2025-11-05,Maharashtra,Pune,58,194,51,84,59,11,44,9,0
2025-11-06,Maharashtra,Pune,62,181,63,57,61,12,36,9,0
2025-11-07,Maharashtra,Pune,70,159,56,62,41,8,32,7,0
2025-11-08,Maharashtra,Pune,61,172,66,58,48,7,14,8,8
2025-11-09,Maharashtra,Pune,58,180,53,72,55,11,33,8,0
2025-11-10,Maharashtra,Pune,53,183,67,62,54,11,44,6,0
2025-11-11,Maharashtra,Pune,65,180,68,81,31,15,30,6,0
2025-11-12,Maharashtra,Pune,49,177,49,81,47,6,12,6,6
2025-11-13,Maharashtra,Pune,53,197,68,63,66,11,44,6,0
2025-11-14,Maharashtra,Pune,67,185,46,71,68,11,22,9,0
2025-11-15,Maharashtra,Pune,53,180,45,59,76,9,27,8,0
2025-11-16,Maharashtra,Pune,75,181,65,80,36,10,30,6,0
2025-11-17,Maharashtra,Pune,65,198,56,87,55,5,15,6,7
2025-11-18,Maharashtra,Pune,67,191,48,82,61,9,18,9,2
2025-11-19,Maharashtra,Pune,70,178,67,73,38,13,26,9,0
2025-11-20,Maharashtra,Pune,65,161,44,76,41,9,36,9,0
2025-11-21,Maharashtra,Pune,65,186,70,63,53,6,12,9,9
2025-11-22,Maharashtra,Pune,52,181,68,75,38,13,39,8,0
2025-11-23,Maharashtra,Pune,63,169,51,70,48,5,10,7,10
2025-11-24,Maharashtra,Pune,75,156,40,48,68,15,45,8,0
2025-11-25,Maharashtra,Pune,70,160,43,76,41,5,10,8,7
2025-11-26,Maharashtra,Pune,70,187,62,84,41,7,14,8,7
2025-11-27,Maharashtra,Pune,64,194,58,95,41,13,39,9,0
2025-11-28,Maharashtra,Pune,72,186,52,79,55,12,36,9,0
2025-11-29,Maharashtra,Pune,70,204,71,63,70,10,40,7,0
2025-11-30,Maharashtra,Pune,53,160,52,52,56,10,30,9,0
2025-12-01,Maharashtra,Pune,78,165,51,70,44,7,14,7,4
2025-12-02,Maharashtra,Pune,53,191,65,59,67,9,36,7,0
2025-12-03,Maharashtra,Pune,72,187,56,67,64,11,33,8,0
2025-12-04,Maharashtra,Pune,64,192,75,90,27,13,39,9,0
2025-12-05,Maharashtra,Pune,67,208,67,92,49,7,21,9,3
2025-12-06,Maharashtra,Pune,78,178,70,76,32,12,36,9,0
2025-12-07,Maharashtra,Pune,68,170,57,79,34,11,22,6,0
2025-12-08,Maharashtra,Pune,71,167,51,71,45,6,18,7,2
2025-12-09,Maharashtra,Pune,56,193,68,89,36,12,48,9,0
2025-12-10,Maharashtra,Pune,80,202,71,75,56,5,10,6,8
2025-12-11,Maharashtra,Pune,68,215,57,77,81,7,21,6,6
2025-12-12,Maharashtra,Pune,76,180,68,73,39,11,44,6,0
2025-12-13,Maharashtra,Pune,74,212,66,86,60,15,30,7,0
2025-12-14,Maharashtra,Pune,68,187,61,75,51,14,56,7,0
2025-12-15,Maharashtra,Pune,75,210,67,64,79,13,52,7,0
2025-12-16,Maharashtra,Pune,77,172,62,66,44,13,39,8,0
2025-12-17,Maharashtra,Pune,60,179,70,82,27,5,10,8,5
2025-12-18,Maharashtra,Pune,63,204,55,69,80,15,45,8,0
2025-12-19,Maharashtra,Pune,81,208,69,102,37,10,20,8,5
2025-12-20,Maharashtra,Pune,58,221,83,72,66,11,44,7,0
2025-12-21,Maharashtra,Pune,74,204,60,77,67,5,20,6,2
2025-12-22,Maharashtra,Pune,81,194,63,88,43,9,27,7,0
2025-12-23,Maharashtra,Pune,68,207,65,92,50,12,48,7,0
2025-12-24,Maharashtra,Pune,62,214,80,66,68,9,36,9,0
2025-12-25,Maharashtra,Pune,63,223,86,78,59,7,28,8,0
2025-12-26,Maharashtra,Pune,81,217,72,108,37,15,60,7,0
2025-12-27,Maharashtra,Pune,67,206,75,93,38,8,24,8,2
2025-12-28,Maharashtra,Pune,74,196,58,91,47,14,56,7,0
2025-12-29,Maharashtra,Pune,77,208,59,65,84,14,28,8,0
2025-12-30,Maharashtra,Pune,77,188,72,93,23,7,28,7,0
2024-01-01,Maharashtra,Nagpur,48,392,144,165,83,9,36,7,9
2024-01-02,Maharashtra,Nagpur,54,364,124,166,74,5,20,9,25
2024-01-03,Maharashtra,Nagpur,44,374,96,125,153,12,48,8,0
2024-01-04,Maharashtra,Nagpur,66,361,98,149,114,15,30,9,13
2024-01-05,Maharashtra,Nagpur,62,380,119,184,77,8,16,6,27
2024-01-06,Maharashtra,Nagpur,62,400,143,140,117,9,36,8,7
2024-01-07,Maharashtra,Nagpur,56,400,131,198,71,12,48,6,2
2024-01-08,Maharashtra,Nagpur,68,378,129,135,114,14,28,6,13
2024-01-09,Maharashtra,Nagpur,62,361,93,154,114,7,14,9,12
2024-01-10,Maharashtra,Nagpur,65,398,104,186,108,10,20,8,18
